,REV_ID,score,compound,sentiment,label,sexist score
1467,1797,"{'neg': 0.089, 'neu': 0.696, 'pos': 0.215, 'compound': 0.8436}",0.8436,pos,not sexist,0.998963952
1468,168,"{'neg': 0.05, 'neu': 0.892, 'pos': 0.058, 'compound': 0.0976}",0.0976,pos,not sexist,0.998963952
1469,1799,"{'neg': 0.061, 'neu': 0.689, 'pos': 0.25, 'compound': 0.9996}",0.9996,pos,not sexist,0.998963952
1470,166,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.7835}",0.7835,pos,not sexist,0.998963952
1471,1801,"{'neg': 0.075, 'neu': 0.745, 'pos': 0.18, 'compound': 0.9991}",0.9991,pos,not sexist,0.998963952
1472,164,"{'neg': 0.051, 'neu': 0.756, 'pos': 0.194, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1473,1803,"{'neg': 0.05, 'neu': 0.716, 'pos': 0.234, 'compound': 0.9993}",0.9993,pos,not sexist,0.998963952
1474,162,"{'neg': 0.07, 'neu': 0.78, 'pos': 0.15, 'compound': 0.9943}",0.9943,pos,not sexist,0.998963952
1475,1805,"{'neg': 0.117, 'neu': 0.674, 'pos': 0.21, 'compound': 0.9485}",0.9485,pos,not sexist,0.998963952
1476,160,"{'neg': 0.025, 'neu': 0.814, 'pos': 0.161, 'compound': 0.9959}",0.9959,pos,not sexist,0.998963952
1477,1807,"{'neg': 0.136, 'neu': 0.598, 'pos': 0.266, 'compound': 0.7304}",0.7304,pos,not sexist,0.998963952
1478,158,"{'neg': 0.047, 'neu': 0.857, 'pos': 0.096, 'compound': 0.8865}",0.8865,pos,not sexist,0.998963952
1479,1840,"{'neg': 0.094, 'neu': 0.723, 'pos': 0.183, 'compound': 0.8683}",0.8683,pos,not sexist,0.998963952
1480,1482,"{'neg': 0.13, 'neu': 0.682, 'pos': 0.188, 'compound': 0.9952}",0.9952,pos,not sexist,0.998963952
1481,490,"{'neg': 0.076, 'neu': 0.819, 'pos': 0.104, 'compound': 0.9446}",0.9446,pos,not sexist,0.998963952
1482,1480,"{'neg': 0.057, 'neu': 0.793, 'pos': 0.15, 'compound': 0.9907}",0.9907,pos,not sexist,0.998963952
1483,1142,"{'neg': 0.072, 'neu': 0.677, 'pos': 0.251, 'compound': 0.9505}",0.9505,pos,not sexist,0.998963952
1484,821,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.986}",0.986,pos,not sexist,0.998963952
1485,1144,"{'neg': 0.155, 'neu': 0.605, 'pos': 0.239, 'compound': 0.9322}",0.9322,pos,not sexist,0.998963952
1486,819,"{'neg': 0.032, 'neu': 0.746, 'pos': 0.222, 'compound': 0.9971}",0.9971,pos,not sexist,0.998963952
1487,1146,"{'neg': 0.013, 'neu': 0.846, 'pos': 0.141, 'compound': 0.9678}",0.9678,pos,not sexist,0.998963952
1488,817,"{'neg': 0.034, 'neu': 0.641, 'pos': 0.326, 'compound': 0.9645}",0.9645,pos,not sexist,0.998963952
1489,1148,"{'neg': 0.046, 'neu': 0.767, 'pos': 0.187, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1490,815,"{'neg': 0.078, 'neu': 0.707, 'pos': 0.215, 'compound': 0.9856}",0.9856,pos,not sexist,0.998963952
1491,1150,"{'neg': 0.047, 'neu': 0.721, 'pos': 0.231, 'compound': 0.9783}",0.9783,pos,not sexist,0.998963952
1492,813,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.7003}",0.7003,pos,not sexist,0.998963952
1493,1152,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.8833}",0.8833,pos,not sexist,0.998963952
1494,811,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9584}",0.9584,pos,not sexist,0.998963952
1495,823,"{'neg': 0.106, 'neu': 0.711, 'pos': 0.183, 'compound': 0.9897}",0.9897,pos,not sexist,0.998963952
1496,1154,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9919}",0.9919,pos,not sexist,0.998963952
1497,1156,"{'neg': 0.112, 'neu': 0.681, 'pos': 0.207, 'compound': 0.935}",0.935,pos,not sexist,0.998963952
1498,807,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.8555}",0.8555,pos,not sexist,0.998963952
1499,1158,"{'neg': 0.047, 'neu': 0.834, 'pos': 0.12, 'compound': 0.9288}",0.9288,pos,not sexist,0.998963952
1500,805,"{'neg': 0.08, 'neu': 0.729, 'pos': 0.191, 'compound': 0.9876}",0.9876,pos,not sexist,0.998963952
1501,1160,"{'neg': 0.117, 'neu': 0.733, 'pos': 0.149, 'compound': 0.9385}",0.9385,pos,not sexist,0.998963952
1502,803,"{'neg': 0.052, 'neu': 0.797, 'pos': 0.151, 'compound': 0.9889}",0.9889,pos,not sexist,0.998963952
1503,1162,"{'neg': 0.053, 'neu': 0.652, 'pos': 0.296, 'compound': 0.9837}",0.9837,pos,not sexist,0.998963952
1504,801,"{'neg': 0.038, 'neu': 0.773, 'pos': 0.189, 'compound': 0.9928}",0.9928,pos,not sexist,0.998963952
1505,1164,"{'neg': 0.087, 'neu': 0.759, 'pos': 0.154, 'compound': 0.7693}",0.7693,pos,not sexist,0.998963952
1506,799,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9904}",0.9904,pos,not sexist,0.998963952
1507,1166,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.743}",0.743,pos,not sexist,0.998963952
1508,797,"{'neg': 0.132, 'neu': 0.709, 'pos': 0.16, 'compound': 0.9828}",0.9828,pos,not sexist,0.998963952
1509,809,"{'neg': 0.038, 'neu': 0.829, 'pos': 0.133, 'compound': 0.9565}",0.9565,pos,not sexist,0.998963952
1510,1168,"{'neg': 0.022, 'neu': 0.749, 'pos': 0.229, 'compound': 0.9626}",0.9626,pos,not sexist,0.998963952
1511,1140,"{'neg': 0.079, 'neu': 0.629, 'pos': 0.292, 'compound': 0.9881}",0.9881,pos,not sexist,0.998963952
1512,1138,"{'neg': 0.098, 'neu': 0.753, 'pos': 0.15, 'compound': 0.9787}",0.9787,pos,not sexist,0.998963952
1513,852,"{'neg': 0.06, 'neu': 0.841, 'pos': 0.099, 'compound': 0.9371}",0.9371,pos,not sexist,0.998963952
1514,1110,"{'neg': 0.078, 'neu': 0.814, 'pos': 0.108, 'compound': 0.6999}",0.6999,pos,not sexist,0.998963952
1515,850,"{'neg': 0.087, 'neu': 0.766, 'pos': 0.147, 'compound': 0.9688}",0.9688,pos,not sexist,0.998963952
1516,1112,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9643}",0.9643,pos,not sexist,0.998963952
1517,848,"{'neg': 0.078, 'neu': 0.755, 'pos': 0.167, 'compound': 0.9266}",0.9266,pos,not sexist,0.998963952
1518,1114,"{'neg': 0.08, 'neu': 0.778, 'pos': 0.142, 'compound': 0.948}",0.948,pos,not sexist,0.998963952
1519,846,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.93}",0.93,pos,not sexist,0.998963952
1520,1116,"{'neg': 0.023, 'neu': 0.825, 'pos': 0.152, 'compound': 0.9755}",0.9755,pos,not sexist,0.998963952
1521,844,"{'neg': 0.059, 'neu': 0.828, 'pos': 0.113, 'compound': 0.9848}",0.9848,pos,not sexist,0.998963952
1522,1118,"{'neg': 0.017, 'neu': 0.84, 'pos': 0.143, 'compound': 0.9798}",0.9798,pos,not sexist,0.998963952
1523,842,"{'neg': 0.033, 'neu': 0.794, 'pos': 0.173, 'compound': 0.9946}",0.9946,pos,not sexist,0.998963952
1524,1120,"{'neg': 0.019, 'neu': 0.75, 'pos': 0.232, 'compound': 0.9893}",0.9893,pos,not sexist,0.998963952
1525,825,"{'neg': 0.045, 'neu': 0.719, 'pos': 0.237, 'compound': 0.9153}",0.9153,pos,not sexist,0.998963952
1526,840,"{'neg': 0.156, 'neu': 0.709, 'pos': 0.135, 'compound': -0.9896}",-0.9896,neg,not sexist,0.998963952
1527,838,"{'neg': 0.069, 'neu': 0.835, 'pos': 0.096, 'compound': 0.8661}",0.8661,pos,not sexist,0.998963952
1528,1124,"{'neg': 0.1, 'neu': 0.736, 'pos': 0.164, 'compound': 0.975}",0.975,pos,not sexist,0.998963952
1529,1126,"{'neg': 0.037, 'neu': 0.676, 'pos': 0.287, 'compound': 0.9477}",0.9477,pos,not sexist,0.998963952
1530,835,"{'neg': 0.051, 'neu': 0.81, 'pos': 0.138, 'compound': 0.9984}",0.9984,pos,not sexist,0.998963952
1531,1128,"{'neg': 0.065, 'neu': 0.701, 'pos': 0.234, 'compound': 0.9911}",0.9911,pos,not sexist,0.998963952
1532,833,"{'neg': 0.059, 'neu': 0.726, 'pos': 0.216, 'compound': 0.9945}",0.9945,pos,not sexist,0.998963952
1533,1130,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6808}",0.6808,pos,not sexist,0.998963952
1534,831,"{'neg': 0.035, 'neu': 0.845, 'pos': 0.12, 'compound': 0.9892}",0.9892,pos,not sexist,0.998963952
1535,1132,"{'neg': 0.1, 'neu': 0.777, 'pos': 0.123, 'compound': -0.5216}",-0.5216,neg,not sexist,0.998963952
1536,829,"{'neg': 0.068, 'neu': 0.795, 'pos': 0.138, 'compound': 0.9981}",0.9981,pos,not sexist,0.998963952
1537,1134,"{'neg': 0.025, 'neu': 0.868, 'pos': 0.107, 'compound': 0.8674}",0.8674,pos,not sexist,0.998963952
1538,1136,"{'neg': 0.095, 'neu': 0.722, 'pos': 0.184, 'compound': 0.9931}",0.9931,pos,not sexist,0.998963952
1539,1122,"{'neg': 0.065, 'neu': 0.775, 'pos': 0.16, 'compound': 0.914}",0.914,pos,not sexist,0.998963952
1540,795,"{'neg': 0.079, 'neu': 0.785, 'pos': 0.136, 'compound': 0.9935}",0.9935,pos,not sexist,0.998963952
1541,1170,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.9674}",0.9674,pos,not sexist,0.998963952
1542,793,"{'neg': 0.246, 'neu': 0.549, 'pos': 0.205, 'compound': -0.5911}",-0.5911,neg,not sexist,0.998963952
1543,760,"{'neg': 0.141, 'neu': 0.749, 'pos': 0.11, 'compound': -0.9792}",-0.9792,neg,not sexist,0.998963952
1544,1207,"{'neg': 0.022, 'neu': 0.842, 'pos': 0.135, 'compound': 0.9899}",0.9899,pos,not sexist,0.998963952
1545,758,"{'neg': 0.052, 'neu': 0.82, 'pos': 0.128, 'compound': 0.9869}",0.9869,pos,not sexist,0.998963952
1546,1209,"{'neg': 0.112, 'neu': 0.795, 'pos': 0.094, 'compound': -0.9736}",-0.9736,neg,not sexist,0.998963952
1547,756,"{'neg': 0.043, 'neu': 0.801, 'pos': 0.155, 'compound': 0.9637}",0.9637,pos,not sexist,0.998963952
1548,1211,"{'neg': 0.046, 'neu': 0.766, 'pos': 0.187, 'compound': 0.9941}",0.9941,pos,not sexist,0.998963952
1549,754,"{'neg': 0.167, 'neu': 0.625, 'pos': 0.208, 'compound': 0.9663}",0.9663,pos,not sexist,0.998963952
1550,1213,"{'neg': 0.082, 'neu': 0.767, 'pos': 0.151, 'compound': 0.9935}",0.9935,pos,not sexist,0.998963952
1551,752,"{'neg': 0.06, 'neu': 0.809, 'pos': 0.131, 'compound': 0.9456}",0.9456,pos,not sexist,0.998963952
1552,1215,"{'neg': 0.085, 'neu': 0.693, 'pos': 0.222, 'compound': 0.9977}",0.9977,pos,not sexist,0.998963952
1553,750,"{'neg': 0.048, 'neu': 0.738, 'pos': 0.214, 'compound': 0.9622}",0.9622,pos,not sexist,0.998963952
1554,1217,"{'neg': 0.086, 'neu': 0.852, 'pos': 0.063, 'compound': -0.9537}",-0.9537,neg,not sexist,0.998963952
1555,1205,"{'neg': 0.102, 'neu': 0.714, 'pos': 0.184, 'compound': 0.9936}",0.9936,pos,not sexist,0.998963952
1556,748,"{'neg': 0.045, 'neu': 0.763, 'pos': 0.192, 'compound': 0.9995}",0.9995,pos,not sexist,0.998963952
1557,746,"{'neg': 0.107, 'neu': 0.637, 'pos': 0.256, 'compound': 0.8462}",0.8462,pos,not sexist,0.998963952
1558,1221,"{'neg': 0.124, 'neu': 0.774, 'pos': 0.102, 'compound': -0.9869}",-0.9869,neg,not sexist,0.998963952
1559,744,"{'neg': 0.102, 'neu': 0.795, 'pos': 0.103, 'compound': -0.6648}",-0.6648,neg,not sexist,0.998963952
1560,1223,"{'neg': 0.059, 'neu': 0.79, 'pos': 0.151, 'compound': 0.9921}",0.9921,pos,not sexist,0.998963952
1561,742,"{'neg': 0.049, 'neu': 0.825, 'pos': 0.126, 'compound': 0.7351}",0.7351,pos,not sexist,0.998963952
1562,1225,"{'neg': 0.037, 'neu': 0.791, 'pos': 0.173, 'compound': 0.986}",0.986,pos,not sexist,0.998963952
1563,740,"{'neg': 0.046, 'neu': 0.753, 'pos': 0.202, 'compound': 0.9903}",0.9903,pos,not sexist,0.998963952
1564,1227,"{'neg': 0.083, 'neu': 0.714, 'pos': 0.203, 'compound': 0.9659}",0.9659,pos,not sexist,0.998963952
1565,738,"{'neg': 0.195, 'neu': 0.717, 'pos': 0.088, 'compound': -0.9971}",-0.9971,neg,not sexist,0.998963952
1566,1230,"{'neg': 0.11, 'neu': 0.809, 'pos': 0.08, 'compound': -0.4265}",-0.4265,neg,not sexist,0.998963952
1567,735,"{'neg': 0.126, 'neu': 0.733, 'pos': 0.141, 'compound': 0.9632}",0.9632,pos,not sexist,0.998963952
1568,1232,"{'neg': 0.071, 'neu': 0.757, 'pos': 0.173, 'compound': 0.9965}",0.9965,pos,not sexist,0.998963952
1569,1219,"{'neg': 0.078, 'neu': 0.83, 'pos': 0.093, 'compound': 0.9063}",0.9063,pos,not sexist,0.998963952
1570,763,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9543}",0.9543,pos,not sexist,0.998963952
1571,1202,"{'neg': 0.074, 'neu': 0.754, 'pos': 0.172, 'compound': 0.9524}",0.9524,pos,not sexist,0.998963952
1572,765,"{'neg': 0.186, 'neu': 0.618, 'pos': 0.196, 'compound': 0.4195}",0.4195,pos,not sexist,0.998963952
1573,1172,"{'neg': 0.064, 'neu': 0.688, 'pos': 0.248, 'compound': 0.9962}",0.9962,pos,not sexist,0.998963952
1574,791,"{'neg': 0.083, 'neu': 0.868, 'pos': 0.049, 'compound': -0.5966}",-0.5966,neg,not sexist,0.998963952
1575,1174,"{'neg': 0.125, 'neu': 0.585, 'pos': 0.29, 'compound': 0.9896}",0.9896,pos,not sexist,0.998963952
1576,789,"{'neg': 0.17, 'neu': 0.678, 'pos': 0.152, 'compound': -0.9152}",-0.9152,neg,not sexist,0.998963952
1577,1176,"{'neg': 0.104, 'neu': 0.623, 'pos': 0.273, 'compound': 0.9796}",0.9796,pos,not sexist,0.998963952
1578,787,"{'neg': 0.076, 'neu': 0.827, 'pos': 0.097, 'compound': 0.734}",0.734,pos,not sexist,0.998963952
1579,1178,"{'neg': 0.027, 'neu': 0.796, 'pos': 0.177, 'compound': 0.9644}",0.9644,pos,not sexist,0.998963952
1580,785,"{'neg': 0.128, 'neu': 0.742, 'pos': 0.13, 'compound': 0.3738}",0.3738,pos,not sexist,0.998963952
1581,1180,"{'neg': 0.033, 'neu': 0.616, 'pos': 0.351, 'compound': 0.9793}",0.9793,pos,not sexist,0.998963952
1582,783,"{'neg': 0.222, 'neu': 0.653, 'pos': 0.125, 'compound': -0.8315}",-0.8315,neg,not sexist,0.998963952
1583,1182,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9946}",0.9946,pos,not sexist,0.998963952
1584,781,"{'neg': 0.162, 'neu': 0.592, 'pos': 0.246, 'compound': 0.9632}",0.9632,pos,not sexist,0.998963952
1585,1184,"{'neg': 0.123, 'neu': 0.689, 'pos': 0.188, 'compound': 0.9711}",0.9711,pos,not sexist,0.998963952
1586,1186,"{'neg': 0.043, 'neu': 0.838, 'pos': 0.12, 'compound': 0.8819}",0.8819,pos,not sexist,0.998963952
1587,1188,"{'neg': 0.029, 'neu': 0.676, 'pos': 0.295, 'compound': 0.9823}",0.9823,pos,not sexist,0.998963952
1588,777,"{'neg': 0.057, 'neu': 0.627, 'pos': 0.317, 'compound': 0.9517}",0.9517,pos,not sexist,0.998963952
1589,1190,"{'neg': 0.082, 'neu': 0.771, 'pos': 0.147, 'compound': 0.5815}",0.5815,pos,not sexist,0.998963952
1590,775,"{'neg': 0.119, 'neu': 0.779, 'pos': 0.102, 'compound': -0.9858}",-0.9858,neg,not sexist,0.998963952
1591,1192,"{'neg': 0.095, 'neu': 0.821, 'pos': 0.084, 'compound': -0.3818}",-0.3818,neg,not sexist,0.998963952
1592,773,"{'neg': 0.07, 'neu': 0.803, 'pos': 0.127, 'compound': 0.9976}",0.9976,pos,not sexist,0.998963952
1593,1194,"{'neg': 0.12, 'neu': 0.772, 'pos': 0.108, 'compound': -0.8798}",-0.8798,neg,not sexist,0.998963952
1594,771,"{'neg': 0.117, 'neu': 0.756, 'pos': 0.128, 'compound': 0.3478}",0.3478,pos,not sexist,0.998963952
1595,1196,"{'neg': 0.069, 'neu': 0.686, 'pos': 0.245, 'compound': 0.9493}",0.9493,pos,not sexist,0.998963952
1596,769,"{'neg': 0.231, 'neu': 0.577, 'pos': 0.192, 'compound': -0.296}",-0.296,neg,not sexist,0.998963952
1597,1198,"{'neg': 0.054, 'neu': 0.66, 'pos': 0.286, 'compound': 0.9989}",0.9989,pos,not sexist,0.998963952
1598,767,"{'neg': 0.089, 'neu': 0.769, 'pos': 0.142, 'compound': 0.9376}",0.9376,pos,not sexist,0.998963952
1599,1200,"{'neg': 0.116, 'neu': 0.743, 'pos': 0.141, 'compound': 0.8072}",0.8072,pos,not sexist,0.998963952
1600,1108,"{'neg': 0.033, 'neu': 0.659, 'pos': 0.308, 'compound': 0.9973}",0.9973,pos,not sexist,0.998963952
1601,854,"{'neg': 0.033, 'neu': 0.811, 'pos': 0.157, 'compound': 0.8398}",0.8398,pos,not sexist,0.998963952
1602,1106,"{'neg': 0.033, 'neu': 0.772, 'pos': 0.195, 'compound': 0.9741}",0.9741,pos,not sexist,0.998963952
1603,856,"{'neg': 0.11, 'neu': 0.727, 'pos': 0.164, 'compound': 0.9927}",0.9927,pos,not sexist,0.998963952
1604,1015,"{'neg': 0.023, 'neu': 0.645, 'pos': 0.332, 'compound': 0.994}",0.994,pos,not sexist,0.998963952
1605,943,"{'neg': 0.098, 'neu': 0.702, 'pos': 0.2, 'compound': 0.9882}",0.9882,pos,not sexist,0.998963952
1606,1017,"{'neg': 0.096, 'neu': 0.72, 'pos': 0.183, 'compound': 0.9757}",0.9757,pos,not sexist,0.998963952
1607,941,"{'neg': 0.052, 'neu': 0.785, 'pos': 0.163, 'compound': 0.9818}",0.9818,pos,not sexist,0.998963952
1608,1019,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos,not sexist,0.998963952
1609,939,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612,pos,not sexist,0.998963952
1610,1021,"{'neg': 0.027, 'neu': 0.752, 'pos': 0.221, 'compound': 0.9986}",0.9986,pos,not sexist,0.998963952
1611,1023,"{'neg': 0.078, 'neu': 0.76, 'pos': 0.161, 'compound': 0.8261}",0.8261,pos,not sexist,0.998963952
1612,936,"{'neg': 0.054, 'neu': 0.772, 'pos': 0.174, 'compound': 0.9996}",0.9996,pos,not sexist,0.998963952
1613,1025,"{'neg': 0.081, 'neu': 0.841, 'pos': 0.078, 'compound': -0.8305}",-0.8305,neg,not sexist,0.998963952
1614,934,"{'neg': 0.085, 'neu': 0.804, 'pos': 0.111, 'compound': 0.6597}",0.6597,pos,not sexist,0.998963952
1615,1027,"{'neg': 0.077, 'neu': 0.572, 'pos': 0.35, 'compound': 0.9991}",0.9991,pos,not sexist,0.998963952
1616,945,"{'neg': 0.124, 'neu': 0.698, 'pos': 0.178, 'compound': 0.9771}",0.9771,pos,not sexist,0.998963952
1617,932,"{'neg': 0.048, 'neu': 0.853, 'pos': 0.099, 'compound': 0.9823}",0.9823,pos,not sexist,0.998963952
1618,930,"{'neg': 0.133, 'neu': 0.802, 'pos': 0.065, 'compound': -0.9575}",-0.9575,neg,not sexist,0.998963952
1619,1031,"{'neg': 0.035, 'neu': 0.854, 'pos': 0.111, 'compound': 0.9654}",0.9654,pos,not sexist,0.998963952
1620,928,"{'neg': 0.084, 'neu': 0.768, 'pos': 0.148, 'compound': 0.9516}",0.9516,pos,not sexist,0.998963952
1621,1033,"{'neg': 0.086, 'neu': 0.719, 'pos': 0.195, 'compound': 0.969}",0.969,pos,not sexist,0.998963952
1622,926,"{'neg': 0.037, 'neu': 0.72, 'pos': 0.244, 'compound': 0.9998}",0.9998,pos,not sexist,0.998963952
1623,1035,"{'neg': 0.049, 'neu': 0.803, 'pos': 0.148, 'compound': 0.9932}",0.9932,pos,not sexist,0.998963952
1624,924,"{'neg': 0.019, 'neu': 0.733, 'pos': 0.248, 'compound': 0.9998}",0.9998,pos,not sexist,0.998963952
1625,1037,"{'neg': 0.095, 'neu': 0.711, 'pos': 0.194, 'compound': 0.9894}",0.9894,pos,not sexist,0.998963952
1626,922,"{'neg': 0.046, 'neu': 0.596, 'pos': 0.358, 'compound': 0.9976}",0.9976,pos,not sexist,0.998963952
1627,1039,"{'neg': 0.12, 'neu': 0.616, 'pos': 0.264, 'compound': 0.9937}",0.9937,pos,not sexist,0.998963952
1628,920,"{'neg': 0.087, 'neu': 0.692, 'pos': 0.221, 'compound': 0.9878}",0.9878,pos,not sexist,0.998963952
1629,1041,"{'neg': 0.09, 'neu': 0.802, 'pos': 0.108, 'compound': 0.3182}",0.3182,pos,not sexist,0.998963952
1630,1029,"{'neg': 0.063, 'neu': 0.742, 'pos': 0.195, 'compound': 0.9524}",0.9524,pos,not sexist,0.998963952
1631,1013,"{'neg': 0.09, 'neu': 0.8, 'pos': 0.11, 'compound': 0.498}",0.498,pos,not sexist,0.998963952
1632,1011,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9471}",0.9471,pos,not sexist,0.998963952
1633,948,"{'neg': 0.033, 'neu': 0.693, 'pos': 0.274, 'compound': 0.9934}",0.9934,pos,not sexist,0.998963952
1634,976,"{'neg': 0.08, 'neu': 0.718, 'pos': 0.202, 'compound': 0.9975}",0.9975,pos,not sexist,0.998963952
1635,982,"{'neg': 0.106, 'neu': 0.772, 'pos': 0.123, 'compound': 0.6369}",0.6369,pos,not sexist,0.998963952
1636,974,"{'neg': 0.029, 'neu': 0.64, 'pos': 0.331, 'compound': 0.9798}",0.9798,pos,not sexist,0.998963952
1637,972,"{'neg': 0.089, 'neu': 0.719, 'pos': 0.191, 'compound': 0.9957}",0.9957,pos,not sexist,0.998963952
1638,985,"{'neg': 0.075, 'neu': 0.766, 'pos': 0.16, 'compound': 0.9524}",0.9524,pos,not sexist,0.998963952
1639,970,"{'neg': 0.021, 'neu': 0.534, 'pos': 0.446, 'compound': 0.9968}",0.9968,pos,not sexist,0.998963952
1640,987,"{'neg': 0.079, 'neu': 0.674, 'pos': 0.248, 'compound': 0.9871}",0.9871,pos,not sexist,0.998963952
1641,989,"{'neg': 0.062, 'neu': 0.758, 'pos': 0.179, 'compound': 0.9917}",0.9917,pos,not sexist,0.998963952
1642,967,"{'neg': 0.075, 'neu': 0.746, 'pos': 0.179, 'compound': 0.9925}",0.9925,pos,not sexist,0.998963952
1643,991,"{'neg': 0.035, 'neu': 0.7, 'pos': 0.265, 'compound': 0.9998}",0.9998,pos,not sexist,0.998963952
1644,965,"{'neg': 0.092, 'neu': 0.771, 'pos': 0.138, 'compound': 0.989}",0.989,pos,not sexist,0.998963952
1645,993,"{'neg': 0.088, 'neu': 0.788, 'pos': 0.124, 'compound': 0.8431}",0.8431,pos,not sexist,0.998963952
1646,963,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9638}",0.9638,pos,not sexist,0.998963952
1647,995,"{'neg': 0.034, 'neu': 0.726, 'pos': 0.24, 'compound': 0.9597}",0.9597,pos,not sexist,0.998963952
1648,961,"{'neg': 0.068, 'neu': 0.72, 'pos': 0.212, 'compound': 0.9947}",0.9947,pos,not sexist,0.998963952
1649,997,"{'neg': 0.039, 'neu': 0.766, 'pos': 0.195, 'compound': 0.9904}",0.9904,pos,not sexist,0.998963952
1650,959,"{'neg': 0.058, 'neu': 0.713, 'pos': 0.229, 'compound': 0.9961}",0.9961,pos,not sexist,0.998963952
1651,999,"{'neg': 0.063, 'neu': 0.755, 'pos': 0.182, 'compound': 0.9914}",0.9914,pos,not sexist,0.998963952
1652,957,"{'neg': 0.06, 'neu': 0.727, 'pos': 0.213, 'compound': 0.9994}",0.9994,pos,not sexist,0.998963952
1653,1001,"{'neg': 0.048, 'neu': 0.693, 'pos': 0.259, 'compound': 0.9861}",0.9861,pos,not sexist,0.998963952
1654,955,"{'neg': 0.027, 'neu': 0.716, 'pos': 0.257, 'compound': 0.994}",0.994,pos,not sexist,0.998963952
1655,1003,"{'neg': 0.022, 'neu': 0.846, 'pos': 0.133, 'compound': 0.985}",0.985,pos,not sexist,0.998963952
1656,1005,"{'neg': 0.057, 'neu': 0.793, 'pos': 0.15, 'compound': 0.9885}",0.9885,pos,not sexist,0.998963952
1657,952,"{'neg': 0.031, 'neu': 0.706, 'pos': 0.263, 'compound': 0.9914}",0.9914,pos,not sexist,0.998963952
1658,1007,"{'neg': 0.029, 'neu': 0.753, 'pos': 0.218, 'compound': 0.9979}",0.9979,pos,not sexist,0.998963952
1659,950,"{'neg': 0.088, 'neu': 0.742, 'pos': 0.171, 'compound': 0.9966}",0.9966,pos,not sexist,0.998963952
1660,1009,"{'neg': 0.071, 'neu': 0.736, 'pos': 0.193, 'compound': 0.9675}",0.9675,pos,not sexist,0.998963952
1661,918,"{'neg': 0.093, 'neu': 0.749, 'pos': 0.158, 'compound': 0.9846}",0.9846,pos,not sexist,0.998963952
1662,483,"{'neg': 0.076, 'neu': 0.788, 'pos': 0.136, 'compound': 0.9945}",0.9945,pos,not sexist,0.998963952
1663,1043,"{'neg': 0.09, 'neu': 0.793, 'pos': 0.117, 'compound': 0.9653}",0.9653,pos,not sexist,0.998963952
1664,915,"{'neg': 0.008, 'neu': 0.666, 'pos': 0.327, 'compound': 0.9986}",0.9986,pos,not sexist,0.998963952
1665,882,"{'neg': 0.085, 'neu': 0.65, 'pos': 0.265, 'compound': 0.9984}",0.9984,pos,not sexist,0.998963952
1666,1080,"{'neg': 0.045, 'neu': 0.774, 'pos': 0.181, 'compound': 0.9946}",0.9946,pos,not sexist,0.998963952
1667,880,"{'neg': 0.043, 'neu': 0.823, 'pos': 0.134, 'compound': 0.9951}",0.9951,pos,not sexist,0.998963952
1668,1082,"{'neg': 0.029, 'neu': 0.704, 'pos': 0.267, 'compound': 0.9931}",0.9931,pos,not sexist,0.998963952
1669,878,"{'neg': 0.043, 'neu': 0.752, 'pos': 0.204, 'compound': 0.9865}",0.9865,pos,not sexist,0.998963952
1670,1084,"{'neg': 0.029, 'neu': 0.818, 'pos': 0.153, 'compound': 0.986}",0.986,pos,not sexist,0.998963952
1671,876,"{'neg': 0.048, 'neu': 0.689, 'pos': 0.263, 'compound': 0.9959}",0.9959,pos,not sexist,0.998963952
1672,1086,"{'neg': 0.076, 'neu': 0.545, 'pos': 0.379, 'compound': 0.9804}",0.9804,pos,not sexist,0.998963952
1673,874,"{'neg': 0.04, 'neu': 0.817, 'pos': 0.142, 'compound': 0.9984}",0.9984,pos,not sexist,0.998963952
